latency_ms
109.69783859209278
106.09280886053584
106.35357578102267
97.32541642288356
93.39765102333298
102.9064864156295
102.72693736274279
113.10411339855344
107.84776389519942
103.00066885419514
105.81759669516678
106.50636496940542
112.80929930272389
110.79438795657921
111.18798427351891
114.76122041144258
110.39444747616602
107.22929296306233
107.32748016155601
103.25794703708613
104.37889766020015
115.7660810221734
104.72819397059448
118.64653573494162
105.04800114953797
109.86639238945385
107.4773498785946
108.40546409081614
120.11722162822022
108.92992827218653
112.42753079750594
100.97515949079305
109.51437362767965
103.98240490256491
106.2068379168451
115.03489581003662
109.47346877089582
103.24677616148703
109.79038461013572
105.98370918477727
106.72662838626144
113.38669893814705
103.94066331650176
100.88962530776256
107.634376941548
107.35923400455674
107.11240441411105
107.02880759969119
108.77617823656907
106.39482934325292
