latency_ms
115.76588107429626
123.00513004649598
111.49476052478657
123.83474099886672
120.0488136101448
121.29477241553992
112.0173881041057
110.13460071490996
118.81436909302197
122.00176373022983
121.54739893727991
124.87362365825417
121.15353721143455
111.43422972446686
120.37754925671936
111.80839907158553
116.6410487069188
124.432393232383
123.72763925499088
118.61677109749402
129.04431705615204
115.91095784893518
117.87717494062532
121.73872087298281
111.12001018564642
116.14649228225105
115.41324829097574
116.92458035144749
124.79920602991697
122.24130271770876
116.48256608282075
122.34395293315545
119.46417042298617
118.48761526427529
109.796958945083
115.3328664116011
122.06224240645346
122.86651238716719
119.27774289845813
112.65777397848345
117.00987840700617
109.36092209953597
111.61173633060655
124.12428615372386
118.01940432366618
119.70098653677483
120.16274559778768
114.34495238912159
117.84834025490403
111.64323624199942
