latency_ms
570.7014321238403
559.5120883571435
632.9476956399503
638.4759965548254
592.4759671241329
584.1532058199267
590.774769039158
581.2336987561123
601.4043994450301
594.2653652630685
542.6736803776552
586.1209331756219
581.1446230719808
612.8908554604002
637.0054288647365
527.8813220759904
634.857360963901
565.4277765532927
583.2357527315705
585.9291998232156
582.7444582300235
594.6845066826476
553.3368908833315
626.5745139248219
581.151010018268
613.4107240508248
582.3126249272284
558.1316781864541
605.2832400432612
542.9574115131863
563.4371565694969
562.1341315264526
601.4811072771391
577.1646622580516
585.2152767189217
604.719748701611
639.0892432641069
547.3947744064473
526.4757374453138
583.1433306306366
634.2772256116709
601.7523430921171
587.2868879819455
568.0203080024489
626.1809171693958
597.1464436058858
583.4703966534383
601.8869445023946
545.3309350232333
607.3369775053416
