latency_ms
7158.73640000018
7183.6435860000165
7196.683314999973
7149.782249000054
7162.575109000045
9067.412189000152
7156.130177999785
7259.201185000165
7211.406336999971
7187.497900999915
7167.683854000188
7133.890353999959
7181.158145000154
7145.277041999634
7151.434330000029
7151.629832999788
7146.328430999802
7143.85945199956
7015.36992299998
7045.910774000276
