latency_ms
109.04482399973858
114.43015899976672
116.15821599980336
118.88669700010723
121.35175399998843
109.71567600017806
115.24463300020216
117.44262799993521
118.05303199980699
118.21740000004866
117.0762100000502
99.71316499968452
110.42175299962764
110.25069499964957
122.31593300020904
131.23139899971648
124.24471499980427
120.7565650001925
111.15951000010682
120.58442499983357
