latency_ms
118.55388699996183
110.18076999971527
116.22650199979034
119.54855099975248
119.55321499999627
118.49178300008134
121.72501000031843
121.45058999976754
110.51737500019954
120.71896999987075
118.62673199993878
118.56159199987815
117.2667350001575
122.28878799987797
119.09168100009992
119.37976799981698
118.86566200018933
119.9929310000698
120.13499700015018
119.7011150002254
